address;is_alarm;floor_count_max;floor_count_min;entrance_count;quarters_count;living_quarters_count;unliving_quarters_count;area_total;area_residential;area_non_residential;area_common_property;area_land;basement_area
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 38, стр. литер Б;Нет;1;1;2;2;2;0;193,3;146,3;0;47;1227;47
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 39, стр. литер А2;Нет;2;1;1;6;5;1;427,4;201,2;66;160,2;3563;121
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 39, стр. литер А3;Нет;2;1;1;3;2;1;148,8;78,1;48,2;22,5;3563;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 47, стр. Лите АА1А6А7А8;Нет;2;1;1;9;9;0;376,3;352,8;0;23,5;813;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 50, стр. литер АА1;Нет;2;1;1;13;10;3;610,2;464,4;46,8;99;512;62,8
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 52, стр. литер А;Нет;1;;5;5;;;175,3;175,3;0;;582;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 52, стр. литер Б;Нет;2;;1;2;;;78,6;78,6;0;;582;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 53;Нет;1;1;3;5;3;2;331,2;108,7;128,5;94;1203;94
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 55;Нет;4;1;3;31;28;3;3488,79;1929,59;704,6;514,7;4940;614,3
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 57, стр. литер А;Нет;1;1;3;5;3;2;325,2;113,5;104,4;96;1426;96
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 57, стр. литер Д;Нет;1;1;3;3;3;0;122,5;62,5;0;60;1426;60
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 59, стр. литер А;Нет;2;1;2;7;7;0;444,2;295,1;0;149,1;1927;149,1
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 59, стр. литер Б;Нет;1;1;2;2;2;0;165,5;165,5;0;93;1927;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 62;Нет;3;2;2;18;18;0;680,4;523,5;72;619,2;1154;42,5
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 62, к. А;Нет;3;;1;6;;;392;345,2;;;1154;
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 62а, стр. А2;Нет;3;1;1;6;6;0;392;345,2;0;46,8;1154;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 64, стр. литер А;Нет;2;1;1;9;9;0;433,6;433,6;0;0;715;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 69, стр. литер АБ;Нет;1;1;3;3;3;0;146,7;146,7;0;0;642;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 71, стр. литер АА1;Нет;1;1;2;2;2;0;68,6;68,6;0;0;770;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 75, стр. кв.1 и кв.2;Нет;1;1;2;2;2;0;61,4;61,4;0;0;600;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 80, стр. литер А;Нет;1;1;1;5;4;1;285,2;99,2;112;50;1109;50
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 80, стр. литер А1;Нет;1;1;1;3;3;0;92,7;91,5;0;0;1109;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 82, стр. литер АА1;Нет;2;1;1;10;9;1;569,6;333,8;160,2;47;3601;47
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 82, стр. литер С;Нет;1;1;2;2;2;0;145,6;90,5;0;56;3601;56
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 86;Нет;9;8;5;101;91;10;11558,3;9607;1951,3;1454;4425;1445
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 92, стр. литер Г;Нет;2;1;2;5;5;0;175,7;175,7;0;0;1273;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 108, стр. литер АА1А2;Нет;2;1;4;4;4;0;167;167;0;0;1420;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 118, стр. литер А1;Нет;1;1;3;3;3;0;100,5;100,5;0;0;985;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 118, стр. литер А2;Нет;1;1;2;2;2;0;91,3;62,3;0;29;985;29
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 124;Нет;1;1;4;4;4;0;170,4;170,4;0;0;598;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 139;Нет;1;1;1;1;1;0;56,2;56,2;0;0;466;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 152;Нет;2;1;3;4;4;0;181,8;174,4;0;0;528;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 153;Нет;5;1;4;65;64;1;3928,15;2535,45;656,8;735,9;1925,3;433,9
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 155, стр. литер А;Нет;1;1;1;4;4;0;241,4;123,2;0;118,2;1716;118,2
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 155, стр. литер А2;Нет;1;1;2;2;2;0;114,7;59,7;0;55;1716;55
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 164, лит. А1;Нет;1;1;3;6;6;0;158;108,4;0;0;172;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 165;Нет;1;1;1;5;5;0;116,2;116,2;0;0;1377;0
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 216а;Нет;4;1;2;32;32;0;1653,5;1240,2;0;413,3;2264,8;316
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 251;Нет;5;2;4;62;60;2;3512,8;2560,3;707,5;0;0;694,8
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 253;Нет;5;2;4;60;60;0;2979,4;2688,3;0;0;0;538
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 253А;Нет;5;5;6;90;90;0;4473,3;4041,3;0;0;0;827,7
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 255;Нет;5;5;6;90;90;0;4389,8;4058,4;0;0;0;841,9
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 257;Нет;5;5;4;59;59;0;2907,3;2608,7;36,6;0;0;623,2
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 259;Нет;5;5;4;58;58;0;3196,6;2567,2;335,8;0;0;601,1
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 259/2;Нет;5;5;6;90;90;0;4477,1;4034,6;0;0;0;837,1
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 259, к. А;Нет;5;5;4;80;80;0;2848;2848;0;681;754,37;613,4
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 261;Нет;9;9;3;96;96;1;6923,6;5216,9;1148,2;0;6458,9;724,1
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 263;Нет;5;5;4;58;58;0;3197,8;2564,3;316,1;0;0;623,5
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 263/1;Нет;5;2;4;60;60;0;2884,4;2614,4;0;0;0;577,6
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 263/2;Нет;4;4;2;54;54;0;2612,2;2116,4;0;0;0;133,5
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 263/3;Нет;5;2;6;90;90;0;4379,6;3947,6;0;0;0;866,4
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 265;Нет;5;5;4;56;56;0;3703,3;2625,5;800,2;0;0;725,7
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 267;Нет;5;5;4;56;56;0;3773,7;2709,8;781,4;0;0;662,1
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 267/1;Нет;5;1;4;2720;2720;0;3041;2720,2;0;929;;608,2
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 267, к. 2;Нет;5;1;8;119;119;0;5710,5;3944,7;0;1991,38;2816;1430,3
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 269;Нет;5;5;4;57;56;1;3721,2;2643,2;773,1;0;0;754,5
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 269/1;Нет;5;5;6;90;90;0;4793,6;4354,1;0;0;0;870
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 271;Нет;9;9;6;192;0;0;12006,2;9527,35;1456,8;0;0;1456,8
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 271/1, к. 1;Нет;5;1;1;133;133;0;3651,1;2321,2;0;1329,9;3618;783,9
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 271/1, к. 2;Нет;5;1;1;158;158;0;3731,7;2479,1;13,3;1239,3;3618;392,3
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 273;Нет;5;2;4;58;56;2;3720,2;2682,1;795,1;0;0;719,9
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 273/1;Нет;5;2;6;90;90;0;4845,9;4356,7;0;0;0;881,9
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 273/2;Нет;5;2;4;60;60;0;2728,6;2728,6;0;0;0;582,4
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 288/1;Нет;17;14;3;213;213;;;;;;;
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 288/2;Нет;12;8;12;454;446;8;42643,7;27400,3;1083,7;13073,4;16342;3235,5
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 288/3;Нет;13;8;12;453;447;6;39236,1;25381;1050,4;12804,7;15634;4352,7
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 288/4;Нет;19;19;2;204;203;1;13355,7;8572,6;68,5;4269,9;6000;704,5
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 288 А;Нет;19;19;4;323;323;0;28930,1;21125,2;0;7804,7;8100;1629,2
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 288Б;Нет;19;19;5;331;330;1;44796,4;20704,3;18660,1;8595,9;15012;
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 310;Нет;9;9;5;179;178;1;10614;9478,7;15,5;1119,8;0;1195,9
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 310А;Нет;9;9;1;159;158;1;4623,9;3964,3;263,5;396,1;0;587,2
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 312;Нет;10;10;2;67;65;2;5078,7;3921,5;327,3;840;;494
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 312/1;Нет;9;9;3;108;108;0;7316,03;5773,76;0;1544,46;4600;893,6
обл. Оренбургская, г. Оренбург, ул. Пролетарская, д. 314;Нет;9;9;7;251;249;2;19425,6;14507,4;124,1;4664;11214,4;2387,7
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 1;Нет;16;1;1;125;123;2;8678,8;5965,4;280,7;1449,2;799;474,6
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 1, стр. 9а;Нет;16;1;1;125;123;2;8678,8;5965,4;280,7;1449,2;799;576,1
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 3;Нет;16;1;1;125;124;1452;8677,9;6037,3;213;1451,6;798;471,6
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 3, стр. 5;Нет;16;1;1;125;124;1;8677,9;6037,3;213;1451,6;798;598,8
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 4;Нет;5;1;4;60;60;0;3642,1;2724,8;0;917,3;3331;632,3
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 5;Нет;5;1;4;59;57;2;3553,4;2561,9;166;825,5;1023;564,4
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 5, стр. 20а;Нет;5;1;4;59;57;2;3553,4;2561,9;166;825,5;1023;702,6
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 6;Нет;5;1;5;75;75;0;4591,4;3428,7;0;1162,7;3827;806,9
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 6/1;Нет;9;9;2;92;89;3;8296,83;5786,8;89,65;2420,38;3024,73;927
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 6, лит. А;Нет;5;1;5;75;75;;3431,1;2223,8;;1207,3;1057;995,5
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 7;Нет;5;1;4;59;58;1;3597;2664,3;46,2;886,5;988;589,3
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 7, стр. 20;Нет;5;1;4;59;58;1;3597;2664,3;46,2;886,5;988;679,2
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 8;Нет;5;1;8;80;80;0;6130,1;4582,7;0;1547,4;4669;1047,6
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 8, лит. А;Нет;5;1;8;80;80;0;6130,1;4582,7;;1547,4;4669;1047,6
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 9;Нет;5;1;4;60;60;0;3539;2716,1;0;822,9;1011;545,8
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 9, стр. 19;Нет;5;1;4;60;60;0;2716,9;1856,6;0;860,3;726,2;691,8
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 17;Нет;5;1;4;60;60;0;3616,4;2720;0;896,4;997;601,6
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 17, лит. А;Нет;5;1;4;60;60;0;3616,4;2720;0;896,4;997;
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 19;Нет;5;1;6;90;88;2;6328;4282,6;721,8;1323,6;3596;884,6
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 19, стр. 15;Нет;5;1;6;90;88;2;6328;4282,6;721,8;1323,6;3596;1115,6
обл. Оренбургская, г. Оренбург, проезд. Промысловый, д. 21;Нет;9;1;3;384;382;2;9887,9;5979,7;198,7;3709,5;3417;1255,6
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 5;Нет;5;5;6;89;88;1;5903,4;4295,3;106,5;1501,6;4977;1101,6
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 7;Нет;5;5;6;90;90;0;5910,4;4368,9;0;1541,5;4978,3;1090,5
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 7, к. А;Нет;5;;6;90;;;5911;4369,5;0;;6016;1090,5
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 8;Нет;5;5;8;119;119;0;7806,7;5780,7;0;2026;6534;1446
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 8, к. А;Нет;5;;8;119;;;7805,7;5779,7;0;;6534;1446
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 9;Нет;5;5;2;118;117;1;4636,2;3155,6;93;1387,6;4365;943,6
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 10;Нет;9;9;6;216;216;0;14808,9;11700,9;0;3108;13233;1735
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 11;Нет;5;5;4;70;70;0;5436,8;3331,9;0;1204,9;7762,9;916,9
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 11, к. А;Нет;5;;4;70;;;4550,3;3345,4;0;;7762,9;916,9
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 12;Нет;9;9;6;215;214;1;14797;11513,9;102,9;3180,2;9386,4;1744,7
обл. Оренбургская, г. Оренбург, ул. Промышленная, д. 12/1;Нет;5;5;6;70;70;0;5608,5;4015,8;0;1592,7;7562,9;1164,7
